Value,Holiday,time,mdate,day,week,month,year
0.0,,2,23,4,38,9,2016
0.0,,3,23,4,38,9,2016
0.0,,4,23,4,38,9,2016
0.0,,5,23,4,38,9,2016
0.0,,6,23,4,38,9,2016
0.0,,7,23,4,38,9,2016
1.0,,8,23,4,38,9,2016
0.0,,9,23,4,38,9,2016
4.0,,10,23,4,38,9,2016
8.0,,11,23,4,38,9,2016
10.0,,12,23,4,38,9,2016
13.0,,13,23,4,38,9,2016
12.0,,14,23,4,38,9,2016
15.0,,15,23,4,38,9,2016
15.0,,16,23,4,38,9,2016
12.0,,17,23,4,38,9,2016
15.0,,18,23,4,38,9,2016
20.0,,19,23,4,38,9,2016
11.0,,20,23,4,38,9,2016
0.0,,21,23,4,38,9,2016
0.0,,22,23,4,38,9,2016
0.0,,23,23,4,38,9,2016
0.0,,0,24,5,38,9,2016
0.0,,1,24,5,38,9,2016
0.0,,2,24,5,38,9,2016
0.0,,3,24,5,38,9,2016
0.0,,4,24,5,38,9,2016
0.0,,5,24,5,38,9,2016
0.0,,6,24,5,38,9,2016
0.0,,7,24,5,38,9,2016
0.0,,8,24,5,38,9,2016
0.0,,9,24,5,38,9,2016
12.0,,10,24,5,38,9,2016
17.0,,11,24,5,38,9,2016
20.0,,12,24,5,38,9,2016
24.0,,13,24,5,38,9,2016
38.0,,14,24,5,38,9,2016
50.0,,15,24,5,38,9,2016
30.0,,16,24,5,38,9,2016
27.0,,17,24,5,38,9,2016
26.0,,18,24,5,38,9,2016
23.0,,19,24,5,38,9,2016
15.0,,20,24,5,38,9,2016
1.0,,21,24,5,38,9,2016
0.0,,22,24,5,38,9,2016
0.0,,23,24,5,38,9,2016
0.0,,0,25,6,38,9,2016
0.0,,1,25,6,38,9,2016
0.0,,2,25,6,38,9,2016
0.0,,3,25,6,38,9,2016
0.0,,4,25,6,38,9,2016
0.0,,5,25,6,38,9,2016
0.0,,6,25,6,38,9,2016
0.0,,7,25,6,38,9,2016
0.0,,8,25,6,38,9,2016
0.0,,9,25,6,38,9,2016
0.0,,10,25,6,38,9,2016
17.0,,11,25,6,38,9,2016
25.0,,12,25,6,38,9,2016
36.0,,13,25,6,38,9,2016
37.0,,14,25,6,38,9,2016
40.0,,15,25,6,38,9,2016
28.0,,16,25,6,38,9,2016
27.0,,17,25,6,38,9,2016
9.0,,18,25,6,38,9,2016
5.0,,19,25,6,38,9,2016
0.0,,20,25,6,38,9,2016
0.0,,21,25,6,38,9,2016
0.0,,22,25,6,38,9,2016
0.0,,23,25,6,38,9,2016
0.0,,0,26,0,39,9,2016
0.0,,1,26,0,39,9,2016
0.0,,2,26,0,39,9,2016
0.0,,3,26,0,39,9,2016
0.0,,4,26,0,39,9,2016
0.0,,5,26,0,39,9,2016
0.0,,6,26,0,39,9,2016
0.0,,7,26,0,39,9,2016
1.0,,8,26,0,39,9,2016
0.0,,9,26,0,39,9,2016
2.0,,10,26,0,39,9,2016
7.0,,11,26,0,39,9,2016
16.0,,12,26,0,39,9,2016
7.0,,13,26,0,39,9,2016
6.0,,14,26,0,39,9,2016
12.0,,15,26,0,39,9,2016
10.0,,16,26,0,39,9,2016
7.0,,17,26,0,39,9,2016
7.0,,18,26,0,39,9,2016
7.0,,19,26,0,39,9,2016
2.0,,20,26,0,39,9,2016
3.0,,21,26,0,39,9,2016
0.0,,22,26,0,39,9,2016
0.0,,23,26,0,39,9,2016
0.0,,0,27,1,39,9,2016
0.0,,1,27,1,39,9,2016
0.0,,2,27,1,39,9,2016
0.0,,3,27,1,39,9,2016
0.0,,4,27,1,39,9,2016
0.0,,5,27,1,39,9,2016
0.0,,6,27,1,39,9,2016
0.0,,7,27,1,39,9,2016
0.0,,8,27,1,39,9,2016
0.0,,9,27,1,39,9,2016
4.0,,10,27,1,39,9,2016
7.0,,11,27,1,39,9,2016
5.0,,12,27,1,39,9,2016
7.0,,13,27,1,39,9,2016
7.0,,14,27,1,39,9,2016
8.0,,15,27,1,39,9,2016
7.0,,16,27,1,39,9,2016
9.0,,17,27,1,39,9,2016
7.0,,18,27,1,39,9,2016
8.0,,19,27,1,39,9,2016
2.0,,20,27,1,39,9,2016
1.0,,21,27,1,39,9,2016
0.0,,22,27,1,39,9,2016
0.0,,23,27,1,39,9,2016
0.0,,0,28,2,39,9,2016
0.0,,1,28,2,39,9,2016
0.0,,2,28,2,39,9,2016
0.0,,3,28,2,39,9,2016
0.0,,4,28,2,39,9,2016
0.0,,5,28,2,39,9,2016
0.0,,6,28,2,39,9,2016
0.0,,7,28,2,39,9,2016
0.0,,8,28,2,39,9,2016
1.0,,9,28,2,39,9,2016
6.0,,10,28,2,39,9,2016
4.0,,11,28,2,39,9,2016
8.0,,12,28,2,39,9,2016
14.0,,13,28,2,39,9,2016
8.0,,14,28,2,39,9,2016
10.0,,15,28,2,39,9,2016
5.0,,16,28,2,39,9,2016
8.0,,17,28,2,39,9,2016
11.0,,18,28,2,39,9,2016
10.0,,19,28,2,39,9,2016
6.0,,20,28,2,39,9,2016
0.0,,21,28,2,39,9,2016
0.0,,22,28,2,39,9,2016
0.0,,23,28,2,39,9,2016
0.0,,0,29,3,39,9,2016
0.0,,1,29,3,39,9,2016
0.0,,2,29,3,39,9,2016
0.0,,3,29,3,39,9,2016
0.0,,4,29,3,39,9,2016
0.0,,5,29,3,39,9,2016
0.0,,6,29,3,39,9,2016
0.0,,7,29,3,39,9,2016
0.0,,8,29,3,39,9,2016
0.0,,9,29,3,39,9,2016
5.0,,10,29,3,39,9,2016
12.0,,11,29,3,39,9,2016
9.0,,12,29,3,39,9,2016
7.0,,13,29,3,39,9,2016
12.0,,14,29,3,39,9,2016
12.0,,15,29,3,39,9,2016
13.0,,16,29,3,39,9,2016
9.0,,17,29,3,39,9,2016
5.0,,18,29,3,39,9,2016
9.0,,19,29,3,39,9,2016
8.0,,20,29,3,39,9,2016
0.0,,21,29,3,39,9,2016
1.0,,22,29,3,39,9,2016
0.0,,23,29,3,39,9,2016
0.0,,0,30,4,39,9,2016
0.0,,1,30,4,39,9,2016
0.0,,2,30,4,39,9,2016
0.0,,3,30,4,39,9,2016
0.0,,4,30,4,39,9,2016
0.0,,5,30,4,39,9,2016
0.0,,6,30,4,39,9,2016
0.0,,7,30,4,39,9,2016
0.0,,8,30,4,39,9,2016
0.0,,9,30,4,39,9,2016
1.0,,10,30,4,39,9,2016
9.0,,11,30,4,39,9,2016
23.0,,12,30,4,39,9,2016
24.0,,13,30,4,39,9,2016
22.0,,14,30,4,39,9,2016
22.0,,15,30,4,39,9,2016
21.0,,16,30,4,39,9,2016
21.0,,17,30,4,39,9,2016
15.0,,18,30,4,39,9,2016
17.0,,19,30,4,39,9,2016
11.0,,20,30,4,39,9,2016
1.0,,21,30,4,39,9,2016
0.0,,22,30,4,39,9,2016
0.0,,23,30,4,39,9,2016
0.0,,0,1,5,39,10,2016
0.0,,1,1,5,39,10,2016
0.0,,2,1,5,39,10,2016
0.0,,3,1,5,39,10,2016
0.0,,4,1,5,39,10,2016
0.0,,5,1,5,39,10,2016
0.0,,6,1,5,39,10,2016
0.0,,7,1,5,39,10,2016
0.0,,8,1,5,39,10,2016
0.0,,9,1,5,39,10,2016
6.0,,10,1,5,39,10,2016
11.0,,11,1,5,39,10,2016
19.0,,12,1,5,39,10,2016
35.0,,13,1,5,39,10,2016
38.0,,14,1,5,39,10,2016
43.0,,15,1,5,39,10,2016
33.0,,16,1,5,39,10,2016
21.0,,17,1,5,39,10,2016
35.0,,18,1,5,39,10,2016
25.0,,19,1,5,39,10,2016
11.0,,20,1,5,39,10,2016
0.0,,21,1,5,39,10,2016
0.0,,22,1,5,39,10,2016
0.0,,23,1,5,39,10,2016
0.0,,0,2,6,39,10,2016
0.0,,1,2,6,39,10,2016
0.0,,2,2,6,39,10,2016
0.0,,3,2,6,39,10,2016
0.0,,4,2,6,39,10,2016
0.0,,5,2,6,39,10,2016
0.0,,6,2,6,39,10,2016
0.0,,7,2,6,39,10,2016
0.0,,8,2,6,39,10,2016
0.0,,9,2,6,39,10,2016
1.0,,10,2,6,39,10,2016
11.0,,11,2,6,39,10,2016
29.0,,12,2,6,39,10,2016
31.0,,13,2,6,39,10,2016
36.0,,14,2,6,39,10,2016
30.0,,15,2,6,39,10,2016
35.0,,16,2,6,39,10,2016
25.0,,17,2,6,39,10,2016
19.0,,18,2,6,39,10,2016
1.0,,19,2,6,39,10,2016
0.0,,20,2,6,39,10,2016
0.0,,21,2,6,39,10,2016
0.0,,22,2,6,39,10,2016
0.0,,23,2,6,39,10,2016
0.0,,0,3,0,40,10,2016
0.0,,1,3,0,40,10,2016
0.0,,2,3,0,40,10,2016
0.0,,3,3,0,40,10,2016
0.0,,4,3,0,40,10,2016
0.0,,5,3,0,40,10,2016
0.0,,6,3,0,40,10,2016
0.0,,7,3,0,40,10,2016
2.0,,8,3,0,40,10,2016
0.0,,9,3,0,40,10,2016
1.0,,10,3,0,40,10,2016
9.0,,11,3,0,40,10,2016
10.0,,12,3,0,40,10,2016
10.0,,13,3,0,40,10,2016
11.0,,14,3,0,40,10,2016
6.0,,15,3,0,40,10,2016
10.0,,16,3,0,40,10,2016
9.0,,17,3,0,40,10,2016
13.0,,18,3,0,40,10,2016
8.0,,19,3,0,40,10,2016
1.0,,20,3,0,40,10,2016
0.0,,21,3,0,40,10,2016
1.0,,22,3,0,40,10,2016
0.0,,23,3,0,40,10,2016
0.0,,0,4,1,40,10,2016
0.0,,1,4,1,40,10,2016
0.0,,2,4,1,40,10,2016
0.0,,3,4,1,40,10,2016
0.0,,4,4,1,40,10,2016
0.0,,5,4,1,40,10,2016
0.0,,6,4,1,40,10,2016
0.0,,7,4,1,40,10,2016
0.0,,8,4,1,40,10,2016
0.0,,9,4,1,40,10,2016
4.0,,10,4,1,40,10,2016
4.0,,11,4,1,40,10,2016
13.0,,12,4,1,40,10,2016
11.0,,13,4,1,40,10,2016
13.0,,14,4,1,40,10,2016
8.0,,15,4,1,40,10,2016
13.0,,16,4,1,40,10,2016
9.0,,17,4,1,40,10,2016
5.0,,18,4,1,40,10,2016
3.0,,19,4,1,40,10,2016
5.0,,20,4,1,40,10,2016
1.0,,21,4,1,40,10,2016
0.0,,22,4,1,40,10,2016
0.0,,23,4,1,40,10,2016
0.0,,0,5,2,40,10,2016
0.0,,1,5,2,40,10,2016
0.0,,2,5,2,40,10,2016
0.0,,3,5,2,40,10,2016
0.0,,4,5,2,40,10,2016
0.0,,5,5,2,40,10,2016
0.0,,6,5,2,40,10,2016
0.0,,7,5,2,40,10,2016
0.0,,8,5,2,40,10,2016
2.0,,9,5,2,40,10,2016
5.0,,10,5,2,40,10,2016
11.0,,11,5,2,40,10,2016
9.0,,12,5,2,40,10,2016
12.0,,13,5,2,40,10,2016
9.0,,14,5,2,40,10,2016
12.0,,15,5,2,40,10,2016
5.0,,16,5,2,40,10,2016
8.0,,17,5,2,40,10,2016
6.0,,18,5,2,40,10,2016
7.0,,19,5,2,40,10,2016
3.0,,20,5,2,40,10,2016
0.0,,21,5,2,40,10,2016
0.0,,22,5,2,40,10,2016
0.0,,23,5,2,40,10,2016
0.0,,0,6,3,40,10,2016
0.0,,1,6,3,40,10,2016
0.0,,2,6,3,40,10,2016
0.0,,3,6,3,40,10,2016
0.0,,4,6,3,40,10,2016
0.0,,5,6,3,40,10,2016
0.0,,6,6,3,40,10,2016
0.0,,7,6,3,40,10,2016
0.0,,8,6,3,40,10,2016
0.0,,9,6,3,40,10,2016
5.0,,10,6,3,40,10,2016
5.0,,11,6,3,40,10,2016
9.0,,12,6,3,40,10,2016
17.0,,13,6,3,40,10,2016
8.0,,14,6,3,40,10,2016
11.0,,15,6,3,40,10,2016
12.0,,16,6,3,40,10,2016
5.0,,17,6,3,40,10,2016
7.0,,18,6,3,40,10,2016
6.0,,19,6,3,40,10,2016
4.0,,20,6,3,40,10,2016
2.0,,21,6,3,40,10,2016
1.0,,22,6,3,40,10,2016
0.0,,23,6,3,40,10,2016
0.0,,0,7,4,40,10,2016
0.0,,1,7,4,40,10,2016
0.0,,2,7,4,40,10,2016
0.0,,3,7,4,40,10,2016
0.0,,4,7,4,40,10,2016
0.0,,5,7,4,40,10,2016
0.0,,6,7,4,40,10,2016
0.0,,7,7,4,40,10,2016
0.0,,8,7,4,40,10,2016
0.0,,9,7,4,40,10,2016
5.0,,10,7,4,40,10,2016
10.0,,11,7,4,40,10,2016
12.0,,12,7,4,40,10,2016
17.0,,13,7,4,40,10,2016
20.0,,14,7,4,40,10,2016
14.0,,15,7,4,40,10,2016
10.0,,16,7,4,40,10,2016
13.0,,17,7,4,40,10,2016
15.0,,18,7,4,40,10,2016
13.0,,19,7,4,40,10,2016
7.0,,20,7,4,40,10,2016
2.0,,21,7,4,40,10,2016
0.0,,22,7,4,40,10,2016
0.0,,23,7,4,40,10,2016
0.0,,0,8,5,40,10,2016
0.0,,1,8,5,40,10,2016
0.0,,2,8,5,40,10,2016
0.0,,3,8,5,40,10,2016
0.0,,4,8,5,40,10,2016
0.0,,5,8,5,40,10,2016
0.0,,6,8,5,40,10,2016
0.0,,7,8,5,40,10,2016
0.0,,8,8,5,40,10,2016
0.0,,9,8,5,40,10,2016
3.0,,10,8,5,40,10,2016
16.0,,11,8,5,40,10,2016
17.0,,12,8,5,40,10,2016
28.0,,13,8,5,40,10,2016
41.0,,14,8,5,40,10,2016
34.0,,15,8,5,40,10,2016
30.0,,16,8,5,40,10,2016
29.0,,17,8,5,40,10,2016
25.0,,18,8,5,40,10,2016
17.0,,19,8,5,40,10,2016
12.0,,20,8,5,40,10,2016
1.0,,21,8,5,40,10,2016
0.0,,22,8,5,40,10,2016
0.0,,23,8,5,40,10,2016
0.0,,0,9,6,40,10,2016
0.0,,1,9,6,40,10,2016
0.0,,2,9,6,40,10,2016
0.0,,3,9,6,40,10,2016
0.0,,4,9,6,40,10,2016
0.0,,5,9,6,40,10,2016
0.0,,6,9,6,40,10,2016
0.0,,7,9,6,40,10,2016
0.0,,8,9,6,40,10,2016
0.0,,9,9,6,40,10,2016
0.0,,10,9,6,40,10,2016
16.0,,11,9,6,40,10,2016
25.0,,12,9,6,40,10,2016
30.0,,13,9,6,40,10,2016
38.0,,14,9,6,40,10,2016
34.0,,15,9,6,40,10,2016
33.0,,16,9,6,40,10,2016
13.0,,17,9,6,40,10,2016
6.0,,18,9,6,40,10,2016
1.0,,19,9,6,40,10,2016
0.0,,20,9,6,40,10,2016
0.0,,21,9,6,40,10,2016
0.0,,22,9,6,40,10,2016
0.0,,23,9,6,40,10,2016
0.0,Columbus Day,0,10,0,41,10,2016
0.0,Columbus Day,1,10,0,41,10,2016
0.0,Columbus Day,2,10,0,41,10,2016
0.0,Columbus Day,3,10,0,41,10,2016
0.0,Columbus Day,4,10,0,41,10,2016
0.0,Columbus Day,5,10,0,41,10,2016
0.0,Columbus Day,6,10,0,41,10,2016
0.0,Columbus Day,7,10,0,41,10,2016
0.0,Columbus Day,8,10,0,41,10,2016
2.0,Columbus Day,9,10,0,41,10,2016
0.0,Columbus Day,10,10,0,41,10,2016
10.0,Columbus Day,11,10,0,41,10,2016
12.0,Columbus Day,12,10,0,41,10,2016
11.0,Columbus Day,13,10,0,41,10,2016
14.0,Columbus Day,14,10,0,41,10,2016
11.0,Columbus Day,15,10,0,41,10,2016
15.0,Columbus Day,16,10,0,41,10,2016
12.0,Columbus Day,17,10,0,41,10,2016
13.0,Columbus Day,18,10,0,41,10,2016
8.0,Columbus Day,19,10,0,41,10,2016
7.0,Columbus Day,20,10,0,41,10,2016
0.0,Columbus Day,21,10,0,41,10,2016
0.0,Columbus Day,22,10,0,41,10,2016
0.0,Columbus Day,23,10,0,41,10,2016
0.0,,0,11,1,41,10,2016
0.0,,1,11,1,41,10,2016
0.0,,2,11,1,41,10,2016
0.0,,3,11,1,41,10,2016
0.0,,4,11,1,41,10,2016
0.0,,5,11,1,41,10,2016
0.0,,6,11,1,41,10,2016
0.0,,7,11,1,41,10,2016
0.0,,8,11,1,41,10,2016
0.0,,9,11,1,41,10,2016
2.0,,10,11,1,41,10,2016
16.0,,11,11,1,41,10,2016
7.0,,12,11,1,41,10,2016
10.0,,13,11,1,41,10,2016
10.0,,14,11,1,41,10,2016
8.0,,15,11,1,41,10,2016
10.0,,16,11,1,41,10,2016
6.0,,17,11,1,41,10,2016
8.0,,18,11,1,41,10,2016
7.0,,19,11,1,41,10,2016
4.0,,20,11,1,41,10,2016
0.0,,21,11,1,41,10,2016
0.0,,22,11,1,41,10,2016
0.0,,23,11,1,41,10,2016
0.0,,0,12,2,41,10,2016
0.0,,1,12,2,41,10,2016
0.0,,2,12,2,41,10,2016
0.0,,3,12,2,41,10,2016
0.0,,4,12,2,41,10,2016
0.0,,5,12,2,41,10,2016
0.0,,6,12,2,41,10,2016
0.0,,7,12,2,41,10,2016
0.0,,8,12,2,41,10,2016
1.0,,9,12,2,41,10,2016
1.0,,10,12,2,41,10,2016
8.0,,11,12,2,41,10,2016
7.0,,12,12,2,41,10,2016
8.0,,13,12,2,41,10,2016
8.0,,14,12,2,41,10,2016
8.0,,15,12,2,41,10,2016
7.0,,16,12,2,41,10,2016
11.0,,17,12,2,41,10,2016
11.0,,18,12,2,41,10,2016
5.0,,19,12,2,41,10,2016
4.0,,20,12,2,41,10,2016
1.0,,21,12,2,41,10,2016
0.0,,22,12,2,41,10,2016
0.0,,23,12,2,41,10,2016
0.0,,0,13,3,41,10,2016
0.0,,1,13,3,41,10,2016
0.0,,2,13,3,41,10,2016
0.0,,3,13,3,41,10,2016
0.0,,4,13,3,41,10,2016
0.0,,5,13,3,41,10,2016
0.0,,6,13,3,41,10,2016
0.0,,7,13,3,41,10,2016
0.0,,8,13,3,41,10,2016
0.0,,9,13,3,41,10,2016
8.0,,10,13,3,41,10,2016
10.0,,11,13,3,41,10,2016
11.0,,12,13,3,41,10,2016
9.0,,13,13,3,41,10,2016
6.0,,14,13,3,41,10,2016
10.0,,15,13,3,41,10,2016
16.0,,16,13,3,41,10,2016
7.0,,17,13,3,41,10,2016
7.0,,18,13,3,41,10,2016
9.0,,19,13,3,41,10,2016
5.0,,20,13,3,41,10,2016
1.0,,21,13,3,41,10,2016
1.0,,22,13,3,41,10,2016
0.0,,23,13,3,41,10,2016
0.0,,0,14,4,41,10,2016
0.0,,1,14,4,41,10,2016
0.0,,2,14,4,41,10,2016
0.0,,3,14,4,41,10,2016
0.0,,4,14,4,41,10,2016
0.0,,5,14,4,41,10,2016
0.0,,6,14,4,41,10,2016
0.0,,7,14,4,41,10,2016
0.0,,8,14,4,41,10,2016
1.0,,9,14,4,41,10,2016
3.0,,10,14,4,41,10,2016
16.0,,11,14,4,41,10,2016
16.0,,12,14,4,41,10,2016
15.0,,13,14,4,41,10,2016
16.0,,14,14,4,41,10,2016
13.0,,15,14,4,41,10,2016
15.0,,16,14,4,41,10,2016
18.0,,17,14,4,41,10,2016
11.0,,18,14,4,41,10,2016
14.0,,19,14,4,41,10,2016
22.0,,20,14,4,41,10,2016
1.0,,21,14,4,41,10,2016
0.0,,22,14,4,41,10,2016
0.0,,23,14,4,41,10,2016
0.0,,0,15,5,41,10,2016
0.0,,1,15,5,41,10,2016
0.0,,2,15,5,41,10,2016
0.0,,3,15,5,41,10,2016
0.0,,4,15,5,41,10,2016
0.0,,5,15,5,41,10,2016
0.0,,6,15,5,41,10,2016
0.0,,7,15,5,41,10,2016
0.0,,8,15,5,41,10,2016
0.0,,9,15,5,41,10,2016
10.0,,10,15,5,41,10,2016
18.0,,11,15,5,41,10,2016
35.0,,12,15,5,41,10,2016
39.0,,13,15,5,41,10,2016
52.0,,14,15,5,41,10,2016
56.0,,15,15,5,41,10,2016
37.0,,16,15,5,41,10,2016
48.0,,17,15,5,41,10,2016
27.0,,18,15,5,41,10,2016
17.0,,19,15,5,41,10,2016
16.0,,20,15,5,41,10,2016
3.0,,21,15,5,41,10,2016
0.0,,22,15,5,41,10,2016
0.0,,23,15,5,41,10,2016
0.0,,0,16,6,41,10,2016
0.0,,1,16,6,41,10,2016
0.0,,2,16,6,41,10,2016
0.0,,3,16,6,41,10,2016
0.0,,4,16,6,41,10,2016
0.0,,5,16,6,41,10,2016
0.0,,6,16,6,41,10,2016
0.0,,7,16,6,41,10,2016
0.0,,8,16,6,41,10,2016
0.0,,9,16,6,41,10,2016
1.0,,10,16,6,41,10,2016
14.0,,11,16,6,41,10,2016
26.0,,12,16,6,41,10,2016
38.0,,13,16,6,41,10,2016
46.0,,14,16,6,41,10,2016
41.0,,15,16,6,41,10,2016
39.0,,16,16,6,41,10,2016
32.0,,17,16,6,41,10,2016
17.0,,18,16,6,41,10,2016
4.0,,19,16,6,41,10,2016
0.0,,20,16,6,41,10,2016
0.0,,21,16,6,41,10,2016
0.0,,22,16,6,41,10,2016
0.0,,23,16,6,41,10,2016
4.0,,0,17,0,42,10,2016
0.0,,1,17,0,42,10,2016
0.0,,2,17,0,42,10,2016
0.0,,3,17,0,42,10,2016
0.0,,4,17,0,42,10,2016
0.0,,5,17,0,42,10,2016
0.0,,6,17,0,42,10,2016
0.0,,7,17,0,42,10,2016
0.0,,8,17,0,42,10,2016
1.0,,9,17,0,42,10,2016
5.0,,10,17,0,42,10,2016
10.0,,11,17,0,42,10,2016
10.0,,12,17,0,42,10,2016
16.0,,13,17,0,42,10,2016
9.0,,14,17,0,42,10,2016
11.0,,15,17,0,42,10,2016
10.0,,16,17,0,42,10,2016
10.0,,17,17,0,42,10,2016
9.0,,18,17,0,42,10,2016
8.0,,19,17,0,42,10,2016
7.0,,20,17,0,42,10,2016
1.0,,21,17,0,42,10,2016
0.0,,22,17,0,42,10,2016
0.0,,23,17,0,42,10,2016
0.0,,0,18,1,42,10,2016
0.0,,1,18,1,42,10,2016
0.0,,2,18,1,42,10,2016
0.0,,3,18,1,42,10,2016
0.0,,4,18,1,42,10,2016
0.0,,5,18,1,42,10,2016
0.0,,6,18,1,42,10,2016
0.0,,7,18,1,42,10,2016
0.0,,8,18,1,42,10,2016
1.0,,9,18,1,42,10,2016
1.0,,10,18,1,42,10,2016
10.0,,11,18,1,42,10,2016
12.0,,12,18,1,42,10,2016
10.0,,13,18,1,42,10,2016
10.0,,14,18,1,42,10,2016
9.0,,15,18,1,42,10,2016
6.0,,16,18,1,42,10,2016
8.0,,17,18,1,42,10,2016
6.0,,18,18,1,42,10,2016
10.0,,19,18,1,42,10,2016
1.0,,20,18,1,42,10,2016
1.0,,21,18,1,42,10,2016
0.0,,22,18,1,42,10,2016
1.0,,23,18,1,42,10,2016
0.0,,0,19,2,42,10,2016
0.0,,1,19,2,42,10,2016
0.0,,2,19,2,42,10,2016
0.0,,3,19,2,42,10,2016
0.0,,4,19,2,42,10,2016
0.0,,5,19,2,42,10,2016
0.0,,6,19,2,42,10,2016
0.0,,7,19,2,42,10,2016
0.0,,8,19,2,42,10,2016
0.0,,9,19,2,42,10,2016
5.0,,10,19,2,42,10,2016
9.0,,11,19,2,42,10,2016
15.0,,12,19,2,42,10,2016
12.0,,13,19,2,42,10,2016
10.0,,14,19,2,42,10,2016
9.0,,15,19,2,42,10,2016
10.0,,16,19,2,42,10,2016
12.0,,17,19,2,42,10,2016
6.0,,18,19,2,42,10,2016
8.0,,19,19,2,42,10,2016
3.0,,20,19,2,42,10,2016
0.0,,21,19,2,42,10,2016
0.0,,22,19,2,42,10,2016
0.0,,23,19,2,42,10,2016
0.0,,0,20,3,42,10,2016
0.0,,1,20,3,42,10,2016
0.0,,2,20,3,42,10,2016
0.0,,3,20,3,42,10,2016
0.0,,4,20,3,42,10,2016
0.0,,5,20,3,42,10,2016
0.0,,6,20,3,42,10,2016
0.0,,7,20,3,42,10,2016
0.0,,8,20,3,42,10,2016
0.0,,9,20,3,42,10,2016
5.0,,10,20,3,42,10,2016
13.0,,11,20,3,42,10,2016
8.0,,12,20,3,42,10,2016
10.0,,13,20,3,42,10,2016
8.0,,14,20,3,42,10,2016
9.0,,15,20,3,42,10,2016
7.0,,16,20,3,42,10,2016
6.0,,17,20,3,42,10,2016
7.0,,18,20,3,42,10,2016
9.0,,19,20,3,42,10,2016
2.0,,20,20,3,42,10,2016
1.0,,21,20,3,42,10,2016
0.0,,22,20,3,42,10,2016
0.0,,23,20,3,42,10,2016
0.0,,0,21,4,42,10,2016
0.0,,1,21,4,42,10,2016
0.0,,2,21,4,42,10,2016
0.0,,3,21,4,42,10,2016
0.0,,4,21,4,42,10,2016
0.0,,5,21,4,42,10,2016
0.0,,6,21,4,42,10,2016
0.0,,7,21,4,42,10,2016
0.0,,8,21,4,42,10,2016
1.0,,9,21,4,42,10,2016
4.0,,10,21,4,42,10,2016
10.0,,11,21,4,42,10,2016
17.0,,12,21,4,42,10,2016
11.0,,13,21,4,42,10,2016
17.0,,14,21,4,42,10,2016
12.0,,15,21,4,42,10,2016
16.0,,16,21,4,42,10,2016
22.0,,17,21,4,42,10,2016
18.0,,18,21,4,42,10,2016
14.0,,19,21,4,42,10,2016
10.0,,20,21,4,42,10,2016
2.0,,21,21,4,42,10,2016
0.0,,22,21,4,42,10,2016
0.0,,23,21,4,42,10,2016
0.0,,0,22,5,42,10,2016
0.0,,1,22,5,42,10,2016
0.0,,2,22,5,42,10,2016
0.0,,3,22,5,42,10,2016
0.0,,4,22,5,42,10,2016
0.0,,5,22,5,42,10,2016
0.0,,6,22,5,42,10,2016
0.0,,7,22,5,42,10,2016
0.0,,8,22,5,42,10,2016
0.0,,9,22,5,42,10,2016
7.0,,10,22,5,42,10,2016
17.0,,11,22,5,42,10,2016
28.0,,12,22,5,42,10,2016
35.0,,13,22,5,42,10,2016
41.0,,14,22,5,42,10,2016
45.0,,15,22,5,42,10,2016
36.0,,16,22,5,42,10,2016
31.0,,17,22,5,42,10,2016
20.0,,18,22,5,42,10,2016
24.0,,19,22,5,42,10,2016
14.0,,20,22,5,42,10,2016
2.0,,21,22,5,42,10,2016
0.0,,22,22,5,42,10,2016
0.0,,23,22,5,42,10,2016
0.0,,0,23,6,42,10,2016
0.0,,1,23,6,42,10,2016
0.0,,2,23,6,42,10,2016
0.0,,3,23,6,42,10,2016
0.0,,4,23,6,42,10,2016
0.0,,5,23,6,42,10,2016
0.0,,6,23,6,42,10,2016
0.0,,7,23,6,42,10,2016
0.0,,8,23,6,42,10,2016
0.0,,9,23,6,42,10,2016
0.0,,10,23,6,42,10,2016
10.0,,11,23,6,42,10,2016
21.0,,12,23,6,42,10,2016
28.0,,13,23,6,42,10,2016
35.0,,14,23,6,42,10,2016
34.0,,15,23,6,42,10,2016
30.0,,16,23,6,42,10,2016
22.0,,17,23,6,42,10,2016
15.0,,18,23,6,42,10,2016
2.0,,19,23,6,42,10,2016
0.0,,20,23,6,42,10,2016
0.0,,21,23,6,42,10,2016
0.0,,22,23,6,42,10,2016
0.0,,23,23,6,42,10,2016
0.0,,0,24,0,43,10,2016
0.0,,1,24,0,43,10,2016
0.0,,2,24,0,43,10,2016
0.0,,3,24,0,43,10,2016
0.0,,4,24,0,43,10,2016
0.0,,5,24,0,43,10,2016
0.0,,6,24,0,43,10,2016
0.0,,7,24,0,43,10,2016
0.0,,8,24,0,43,10,2016
0.0,,9,24,0,43,10,2016
6.0,,10,24,0,43,10,2016
6.0,,11,24,0,43,10,2016
9.0,,12,24,0,43,10,2016
10.0,,13,24,0,43,10,2016
7.0,,14,24,0,43,10,2016
8.0,,15,24,0,43,10,2016
7.0,,16,24,0,43,10,2016
16.0,,17,24,0,43,10,2016
12.0,,18,24,0,43,10,2016
9.0,,19,24,0,43,10,2016
2.0,,20,24,0,43,10,2016
0.0,,21,24,0,43,10,2016
0.0,,22,24,0,43,10,2016
0.0,,23,24,0,43,10,2016
0.0,,0,25,1,43,10,2016
0.0,,1,25,1,43,10,2016
